datetime_AEST,CO,NO2,O3,PM2.5,PM10
2022-02-12 08:00:00+00:00,0.05223529411764706,1.719235294117647,5.721058823529411,1.9399411764705883,6.422470588235293
2022-02-12 09:00:00+00:00,0.04952941176470588,1.8035882352941177,6.8944117647058825,2.6422941176470585,6.2872941176470585
2022-02-12 10:00:00+00:00,0.05011764705882353,1.9028235294117646,8.159823529411765,3.248235294117647,6.560529411764706
2022-02-12 11:00:00+00:00,0.04811764705882353,1.684,9.767529411764706,3.1654705882352943,8.001176470588236
2022-02-12 12:00:00+00:00,0.045,1.2696470588235294,11.283176470588236,2.8724117647058827,7.9560588235294105
2022-02-12 13:00:00+00:00,0.045647058823529416,1.2401176470588235,11.88164705882353,2.628647058823529,12.14735294117647
2022-02-12 14:00:00+00:00,0.04711764705882353,1.0821764705882353,12.62970588235294,1.9996470588235293,9.140823529411765
2022-02-12 15:00:00+00:00,0.04764705882352942,1.065,12.330176470588235,2.682235294117647,9.96870588235294
2022-02-12 16:00:00+00:00,0.047764705882352945,1.0694705882352942,10.473470588235294,2.7080588235294116,9.703882352941177
2022-02-12 17:00:00+00:00,0.050875000000000004,1.226,9.911999999999999,1.5764375,9.1404375
2022-02-12 18:00:00+00:00,0.046,1.302529411764706,8.51735294117647,1.551764705882353,8.832647058823529
2022-02-12 19:00:00+00:00,0.04541176470588235,1.2582352941176471,7.300411764705882,1.5395882352941177,9.035294117647059
2022-02-12 20:00:00+00:00,0.050176470588235295,1.5162941176470588,6.331411764705883,1.5378235294117648,9.536352941176471
2022-02-12 21:00:00+00:00,0.05723529411764706,2.124470588235294,5.430352941176471,2.1644117647058825,10.270352941176471
2022-02-12 22:00:00+00:00,0.05835294117647059,2.47,4.569,2.175588235294118,7.186588235294117
2022-02-12 23:00:00+00:00,0.05517647058823529,2.2985882352941176,4.135,2.205235294117647,6.472117647058823
2022-02-13 00:00:00+00:00,0.0,0.0,0.0,2.2259375,6.1658125
2022-02-13 01:00:00+00:00,0.05158823529411765,2.055647058823529,3.483058823529412,2.109470588235294,5.617470588235294
2022-02-13 02:00:00+00:00,0.05529411764705882,2.359235294117647,3.028941176470588,2.21,6.090823529411765
2022-02-13 03:00:00+00:00,0.05788235294117647,2.5027647058823526,2.6242941176470587,2.257705882352941,6.966
2022-02-13 04:00:00+00:00,0.056352941176470585,2.799,2.462647058823529,2.0579411764705884,4.641352941176471
2022-02-13 05:00:00+00:00,0.05282352941176471,2.0394117647058825,3.2853529411764706,1.7885882352941176,5.646529411764706
